,id,textBook,grade,articleId,Page,sentenceId,sentence,mask_id,masked_Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
4743,944,NH,2,25,P104,7,Sawyer visits the aquarium every day to see her.,5,every,[CLS],Sawyer,visits,the,aquarium,[MASK],day,to,see,her,.,[SEP],,,,,,,,,,,,,,
4744,1004,NH,2,29,P118,3,You need to eat every day.  ,5,every,[CLS],You,need,to,eat,[MASK],day,.,[SEP],,,,,,,,,,,,,,,,,
4745,1021,NH,2,29,P120,20,People need a lot of wood to cook every day.  ,9,every,[CLS],People,need,a,lot,of,wood,to,cook,[MASK],day,.,[SEP],,,,,,,,,,,,,
4746,1026,NH,2,29,P120,25,"If you use one solar cooker, you can save about 550 kilograms of wood every year.",16,every,[CLS],If,you,use,one,solar,cooker,",",you,can,save,about,550,kilograms,of,wood,[MASK],year,.,[SEP],,,,,,
4747,1429,NH,3,18,P92,4,"First, if we have school uniforms, we do not have to worry about what to wear every day.",19,every,[CLS],First,",",if,we,have,school,uniforms,",",we,do,not,have,to,worry,about,what,to,wear,[MASK],day,.,[SEP],,,
4748,1503,NH,3,21,P103,46,He realized that every door on that floor was green.,4,every,[CLS],He,realized,that,[MASK],door,on,that,floor,was,green,.,[SEP],,,,,,,,,,,,,
4749,325,NH,1,23,P104,2,I leave home at seven fifty.,6,fifty,[CLS],I,leave,home,at,seven,[MASK],.,[SEP],,,,,,,,,,,,,,,,,
4750,1187,NH,3,8,P36,14,It says more than fifty products are sold here.,5,fifty,[CLS],It,says,more,than,[MASK],products,are,sold,here,.,[SEP],,,,,,,,,,,,,,
4751,22,NH,1,1,P8,23,"First, Japanese.",1,First,[CLS],[MASK],",",Japanese,.,[SEP],,,,,,,,,,,,,,,,,,,,
4752,429,NH,1,31,P126,4,Our team won first place.,4,first,[CLS],Our,team,won,[MASK],place,.,[SEP],,,,,,,,,,,,,,,,,,
4753,626,NH,2,11,P46,3,"First, I like to surf the Internet.",1,First,[CLS],[MASK],",",I,like,to,surf,the,Internet,.,[SEP],,,,,,,,,,,,,,,
4754,778,NH,2,16,P72,15,I used a wheelchair for the first time in my life today.,7,first,[CLS],I,used,a,wheelchair,for,the,[MASK],time,in,my,life,today,.,[SEP],,,,,,,,,,,
4755,884,NH,2,21,P94,13,"There are kitchens on the first floor, and food storage rooms on the second floor.",6,first,[CLS],There,are,kitchens,on,the,[MASK],floor,",",and,food,storage,rooms,on,the,second,floor,.,[SEP],,,,,,,
4756,1013,NH,2,29,P119,12,"First, making a solar cooker does not cost much.  ",1,First,[CLS],[MASK],",",making,a,solar,cooker,does,not,cost,much,.,[SEP],,,,,,,,,,,,,
4757,1113,NH,3,5,P20,16,"Actually, the first aloha shirts in Hawaii were made by people from Asia.",4,first,[CLS],Actually,",",the,[MASK],aloha,shirts,in,Hawaii,were,made,by,people,from,Asia,.,[SEP],,,,,,,,,
4758,1306,NH,3,13,P58,6,"In case of an earthquake, cover your head first.",10,first,[CLS],In,case,of,an,earthquake,",",cover,your,head,[MASK],.,[SEP],,,,,,,,,,,,,
4759,1429,NH,3,18,P92,4,"First, if we have school uniforms, we do not have to worry about what to wear every day.",1,First,[CLS],[MASK],",",if,we,have,school,uniforms,",",we,do,not,have,to,worry,about,what,to,wear,every,day,.,[SEP],,,
4760,1435,NH,3,19,P96,2,"At first, it was difficult for us to win a game, but we’ve improved a lot.  ",2,first,[CLS],At,[MASK],",",it,was,difficult,for,us,to,win,a,game,",",but,we,’ve,improved,a,lot,.,[SEP],,,,
4761,1466,NH,3,21,P101,11,"Behind the card man, Rudolf saw a building that had the dentist’s office and some shops on the first two floors.  ",21,first,[CLS],Behind,the,card,man,",",Rudolf,saw,a,building,that,had,the,dentist,’s,office,and,some,shops,on,the,[MASK],two,floors,.,[SEP]
4762,884,NH,2,21,P94,13,"There are kitchens on the first floor, and food storage rooms on the second floor.",7,floor,[CLS],There,are,kitchens,on,the,first,[MASK],",",and,food,storage,rooms,on,the,second,floor,.,[SEP],,,,,,,
4763,885,NH,2,21,P94,14,There are living rooms and bedrooms on the third and fourth floors.,12,floors,[CLS],There,are,living,rooms,and,bedrooms,on,the,third,and,fourth,[MASK],.,[SEP],,,,,,,,,,,
4764,1466,NH,3,21,P101,11,"Behind the card man, Rudolf saw a building that had the dentist’s office and some shops on the first two floors.  ",23,floors,[CLS],Behind,the,card,man,",",Rudolf,saw,a,building,that,had,the,dentist,’s,office,and,some,shops,on,the,first,two,[MASK],.,[SEP]
4765,1467,NH,3,21,P101,12,He entered the building and climbed to the third floor.  ,10,floor,[CLS],He,entered,the,building,and,climbed,to,the,third,[MASK],.,[SEP],,,,,,,,,,,,,
4766,1503,NH,3,21,P103,46,He realized that every door on that floor was green.,8,floor,[CLS],He,realized,that,every,door,on,that,[MASK],was,green,.,[SEP],,,,,,,,,,,,,
4767,363,NH,1,25,P110,19,Can you find Mt. Fuji in it?,3,find,[CLS],Can,you,[MASK],Mt.,Fuji,in,it,?,[SEP],,,,,,,,,,,,,,,,
4768,433,NH,1,32,P128,3,"They found a restaurant, Wildcat House.  ",2,found,[CLS],They,[MASK],a,restaurant,",",Wildcat,House,.,[SEP],,,,,,,,,,,,,,,,
4769,551,NH,2,6,P22,28,"In London, we can find both old buildings and new ones.",6,find,[CLS],In,London,",",we,can,[MASK],both,old,buildings,and,new,ones,.,[SEP],,,,,,,,,,,
4770,649,NH,2,13,P50,3,"One day, they found a cow.",5,found,[CLS],One,day,",",they,[MASK],a,cow,.,[SEP],,,,,,,,,,,,,,,,
4771,740,NH,2,14,P60,36,Try to find them.,3,find,[CLS],Try,to,[MASK],them,.,[SEP],,,,,,,,,,,,,,,,,,,
4772,745,NH,2,14,P60,41,I found my family’s good points.,2,found,[CLS],I,[MASK],my,family,’s,good,points,.,[SEP],,,,,,,,,,,,,,,,
4773,906,NH,2,22,P97,18,"When Tsutomu stopped talking, he found that the minister was crying.",7,found,[CLS],When,Tsutomu,stopped,talking,",",he,[MASK],that,the,minister,was,crying,.,[SEP],,,,,,,,,,,
4774,1005,NH,2,29,P118,4,So you have to find ways to heat and cook food.  ,5,find,[CLS],So,you,have,to,[MASK],ways,to,heat,and,cook,food,.,[SEP],,,,,,,,,,,,
4775,1032,NH,2,29,P121,31,"Renewable energy facilities often cost a lot, but you may find a simple idea, like a solar cooker.  ",12,find,[CLS],Renewable,energy,facilities,often,cost,a,lot,",",but,you,may,[MASK],a,simple,idea,",",like,a,solar,cooker,.,[SEP],,,
4776,1398,NH,3,17,P82,2,These are some of the people I found in it.,8,found,[CLS],These,are,some,of,the,people,I,[MASK],in,it,.,[SEP],,,,,,,,,,,,,
4777,1455,NH,3,20,P98,17,"I’m still not sure what I can do, but I hope my experiences will help me to find a way.",20,find,[CLS],I,’m,still,not,sure,what,I,can,do,",",but,I,hope,my,experiences,will,help,me,to,[MASK],a,way,.,[SEP],
4778,1225,NH,3,9,P44,8,Let’s meet in front of your hotel at 10:30.,5,front,[CLS],Let,’s,meet,in,[MASK],of,your,hotel,at,10:30,.,[SEP],,,,,,,,,,,,,
4779,1458,NH,3,21,P100,3,A man who also received a card threw his away in front of Rudolf.  ,12,front,[CLS],A,man,who,also,received,a,card,threw,his,away,in,[MASK],of,Rudolf,.,[SEP],,,,,,,,,
4780,156,NH,1,11,P60,11,You’re a great cook.,4,great,[CLS],You,’re,a,[MASK],cook,.,[SEP],,,,,,,,,,,,,,,,,,
4781,214,NH,1,16,P72,10,Great.,1,Great,[CLS],[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,,,
4782,398,NH,1,28,P118,7,We’re a great team.,4,great,[CLS],We,’re,a,[MASK],team,.,[SEP],,,,,,,,,,,,,,,,,,
4783,424,NH,1,30,P122,11,I am having a great time.,5,great,[CLS],I,am,having,a,[MASK],time,.,[SEP],,,,,,,,,,,,,,,,,
4784,550,NH,2,6,P22,27,We can see a great view from the top.,5,great,[CLS],We,can,see,a,[MASK],view,from,the,top,.,[SEP],,,,,,,,,,,,,,
4785,777,NH,2,16,P70,14,I think universal designs are great.,6,great,[CLS],I,think,universal,designs,are,[MASK],.,[SEP],,,,,,,,,,,,,,,,,
4786,794,NH,2,16,P74,31,I think it’s great because the products are useful for everyone.,5,great,[CLS],I,think,it,’s,[MASK],because,the,products,are,useful,for,everyone,.,[SEP],,,,,,,,,,,
4787,870,NH,2,20,P92,5,"There are beautiful rooms, a great kitchen, a simple tea room, and so on.  ",7,great,[CLS],There,are,beautiful,rooms,",",a,[MASK],kitchen,",",a,simple,tea,room,",",and,so,on,.,[SEP],,,,,,
4788,1001,NH,2,28,P116,16,I think the power of music is great.,8,great,[CLS],I,think,the,power,of,music,is,[MASK],.,[SEP],,,,,,,,,,,,,,,
4789,1122,NH,3,5,P20,24,Isn't that great?,4,great,[CLS],Is,n't,that,[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,
4790,1208,NH,3,8,P40,34,It was great.,3,great,[CLS],It,was,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,
4791,1347,NH,3,15,P70,4,Now they are great musicians.,4,great,[CLS],Now,they,are,[MASK],musicians,.,[SEP],,,,,,,,,,,,,,,,,,
4792,1410,NH,3,17,P86,14,A great number of people who joined it were killed.,2,great,[CLS],A,[MASK],number,of,people,who,joined,it,were,killed,.,[SEP],,,,,,,,,,,,,
4793,1452,NH,3,20,P98,14,This is the greatest experience that I’ve had in my school life.  ,4,greatest,[CLS],This,is,the,[MASK],experience,that,I,’ve,had,in,my,school,life,.,[SEP],,,,,,,,,,
4794,1255,NH,3,11,P53,16,We could see a band of bright green lights in the sky.,8,green,[CLS],We,could,see,a,band,of,bright,[MASK],lights,in,the,sky,.,[SEP],,,,,,,,,,,
4795,1469,NH,3,21,P101,14,"On the left, he saw a green door.  ",8,green,[CLS],On,the,left,",",he,saw,a,[MASK],door,.,[SEP],,,,,,,,,,,,,,
4796,1489,NH,3,21,P102,34,Then she heard the knock on her green door.,8,green,[CLS],Then,she,heard,the,knock,on,her,[MASK],door,.,[SEP],,,,,,,,,,,,,,
4797,1503,NH,3,21,P103,46,He realized that every door on that floor was green.,10,green,[CLS],He,realized,that,every,door,on,that,floor,was,[MASK],.,[SEP],,,,,,,,,,,,,
4798,1508,NH,3,21,P104,50,"Above the theater entrance, there was a big sign saying The Green Door.  ",13,Green,[CLS],Above,the,theater,entrance,",",there,was,a,big,sign,saying,The,[MASK],Door,.,[SEP],,,,,,,,,
4799,1447,NH,3,20,P98,9,"In the class, students work in groups and learn how to make their own movies.  ",8,groups,[CLS],In,the,class,",",students,work,in,[MASK],and,learn,how,to,make,their,own,movies,.,[SEP],,,,,,,
4800,1448,NH,3,20,P98,10,My group had four members who all had different ideas and opinions.  ,2,group,[CLS],My,[MASK],had,four,members,who,all,had,different,ideas,and,opinions,.,[SEP],,,,,,,,,,,
4801,249,NH,1,18,P82,2,Happy Birthday!,1,Happy,[CLS],[MASK],Birthday,!,[SEP],,,,,,,,,,,,,,,,,,,,,
4802,250,NH,1,18,P82,3,And many happy returns of the day.,3,happy,[CLS],And,many,[MASK],returns,of,the,day,.,[SEP],,,,,,,,,,,,,,,,
4803,343,NH,1,24,P106,12,Have a nice winter vacation and a happy new year!,8,happy,[CLS],Have,a,nice,winter,vacation,and,a,[MASK],new,year,!,[SEP],,,,,,,,,,,,,
4804,411,NH,1,29,P120,12,I’m so happy.,4,happy,[CLS],I,’m,so,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
4805,505,NH,2,4,P12,15,You all look happy!,4,happy,[CLS],You,all,look,[MASK],!,[SEP],,,,,,,,,,,,,,,,,,,
4806,619,NH,2,10,P42,10,I’m so happy.,4,happy,[CLS],I,’m,so,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
4807,696,NH,2,13,P53,49,You both look very happy.,5,happy,[CLS],You,both,look,very,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
4808,857,NH,2,19,P90,2,Happy faces,1,Happy,[CLS],[MASK],faces,[SEP],,,,,,,,,,,,,,,,,,,,,,
4809,910,NH,2,22,P98,22,"Tsutomu felt happy and said, Yes.",3,happy,[CLS],Tsutomu,felt,[MASK],and,said,",",Yes,.,[SEP],,,,,,,,,,,,,,,,
4810,946,NH,2,25,P104,9,So she looks happy when she sees Sawyer.,4,happy,[CLS],So,she,looks,[MASK],when,she,sees,Sawyer,.,[SEP],,,,,,,,,,,,,,,
4811,948,NH,2,25,P104,11,"Winter looks happy, but her condition does not get better.",3,happy,[CLS],Winter,looks,[MASK],",",but,her,condition,does,not,get,better,.,[SEP],,,,,,,,,,,,
4812,1075,NH,3,2,P12,32,This idea makes me happy.,5,happy,[CLS],This,idea,makes,me,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,
4813,1258,NH,3,11,P53,19,I was very happy to see it.,4,happy,[CLS],I,was,very,[MASK],to,see,it,.,[SEP],,,,,,,,,,,,,,,,
4814,1266,NH,3,12,P54,5,"They looked happy, and the song sounded sweet.",3,happy,[CLS],They,looked,[MASK],",",and,the,song,sounded,sweet,.,[SEP],,,,,,,,,,,,,,
4815,1541,NH,3,22,P109,28,"Though his life was cut short, Michio seemed truly happy as a photographer.  ",11,happy,[CLS],Though,his,life,was,cut,short,",",Michio,seemed,truly,[MASK],as,a,photographer,.,[SEP],,,,,,,,,
4816,588,NH,2,8,P34,17,I want to hear about it.,4,hear,[CLS],I,want,to,[MASK],about,it,.,[SEP],,,,,,,,,,,,,,,,,
4817,900,NH,2,22,P97,12,"One day, he heard some hymns on the radio.",5,heard,[CLS],One,day,",",he,[MASK],some,hymns,on,the,radio,.,[SEP],,,,,,,,,,,,,
4818,902,NH,2,22,P97,14,"He wanted to hear some other hymns, and so he went to a church.",4,hear,[CLS],He,wanted,to,[MASK],some,other,hymns,",",and,so,he,went,to,a,church,.,[SEP],,,,,,,,
4819,1174,NH,3,8,P34,1,Have you ever heard of fair trade?,4,heard,[CLS],Have,you,ever,[MASK],of,fair,trade,?,[SEP],,,,,,,,,,,,,,,,
4820,1211,NH,3,8,P40,37,I was surprised to hear that.,5,hear,[CLS],I,was,surprised,to,[MASK],that,.,[SEP],,,,,,,,,,,,,,,,,
4821,1252,NH,3,11,P53,13,Have you ever heard of auroras?,4,heard,[CLS],Have,you,ever,[MASK],of,auroras,?,[SEP],,,,,,,,,,,,,,,,,
4822,1264,NH,3,12,P54,3,"One summer night, the tree heard a lullaby.",7,heard,[CLS],One,summer,night,",",the,tree,[MASK],a,lullaby,.,[SEP],,,,,,,,,,,,,,
4823,1270,NH,3,12,P54,9,"I heard a lullaby that night, too.",2,heard,[CLS],I,[MASK],a,lullaby,that,night,",",too,.,[SEP],,,,,,,,,,,,,,,
4824,1281,NH,3,12,P56,20,I heard a weak voice.,2,heard,[CLS],I,[MASK],a,weak,voice,.,[SEP],,,,,,,,,,,,,,,,,,
4825,1352,NH,3,15,P72,9,"I heard some of them can walk, talk, and even kick a ball.",2,heard,[CLS],I,[MASK],some,of,them,can,walk,",",talk,",",and,even,kick,a,ball,.,[SEP],,,,,,,,
4826,1489,NH,3,21,P102,34,Then she heard the knock on her green door.,3,heard,[CLS],Then,she,[MASK],the,knock,on,her,green,door,.,[SEP],,,,,,,,,,,,,,
4827,139,NH,1,10,P54,1,"Hello, I’m Ikeda Shin.",1,Hello,[CLS],[MASK],",",I,’m,Ikeda,Shin,.,[SEP],,,,,,,,,,,,,,,,,
4828,179,NH,1,14,P66,1,"Hello, everyone. ",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4829,205,NH,1,16,P72,1,Hello?,1,Hello,[CLS],[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,,,,
4830,206,NH,1,16,P72,2,"Hello, Erika?",1,Hello,[CLS],[MASK],",",Erika,?,[SEP],,,,,,,,,,,,,,,,,,,,
4831,457,NH,2,1,P4,1,"Hello, everyone.",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4832,630,NH,2,12,P48,1,"Hello, everyone.",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4833,663,NH,2,13,P51,17,Hello.,1,Hello,[CLS],[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,,,
4834,665,NH,2,13,P51,19,Hello. ,1,Hello,[CLS],[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,,,
4835,750,NH,2,15,P64,1,Hello?,1,Hello,[CLS],[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,,,,
4836,751,NH,2,15,P64,2,Hello?,1,Hello,[CLS],[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,,,,
4837,872,NH,2,21,P94,1,"Hello, everyone. ",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4838,962,NH,2,26,P110,1,Hello. ,1,Hello,[CLS],[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,,,
4839,985,NH,2,28,P116,1,"Hello, everyone. ",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4840,1034,NH,3,1,P4,1,"Hello, everyone.",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4841,1066,NH,3,2,P10,23,A lot of people are attracted by kawaii culture such as Hello Kitty goods and other unique designs.,12,Hello,[CLS],A,lot,of,people,are,attracted,by,kawaii,culture,such,as,[MASK],Kitty,goods,and,other,unique,designs,.,[SEP],,,,,
4842,1240,NH,3,11,P52,1,"Hello, everyone.",1,Hello,[CLS],[MASK],",",everyone,.,[SEP],,,,,,,,,,,,,,,,,,,,
4843,1380,NH,3,16,P80,1,Hello?,1,Hello,[CLS],[MASK],?,[SEP],,,,,,,,,,,,,,,,,,,,,,
4844,1381,NH,3,16,P80,2,"Hello, Mrs. Walker.",1,Hello,[CLS],[MASK],",",Mrs.,Walker,.,[SEP],,,,,,,,,,,,,,,,,,,
4845,1396,NH,3,16,P80,17,Say hello to your parents for me.,2,hello,[CLS],Say,[MASK],to,your,parents,for,me,.,[SEP],,,,,,,,,,,,,,,,
4846,198,NH,1,15,P70,12,"Well, they come into the backyard of our house.",10,house,[CLS],Well,",",they,come,into,the,backyard,of,our,[MASK],.,[SEP],,,,,,,,,,,,,
4847,537,NH,2,6,P20,14,At my sister's house in London.,5,house,[CLS],At,my,sister,'s,[MASK],in,London,.,[SEP],,,,,,,,,,,,,,,,
4848,686,NH,2,13,P52,40,"Then the door of Ben’s house opened, and Ben came out of his house.",7,house,[CLS],Then,the,door,of,Ben,’s,[MASK],opened,",",and,Ben,came,out,of,his,house,.,[SEP],,,,,,,
4849,876,NH,2,21,P94,5,You can see some round houses.,6,houses,[CLS],You,can,see,some,round,[MASK],.,[SEP],,,,,,,,,,,,,,,,,
4850,879,NH,2,21,P94,8,I live in one of these houses.,7,houses,[CLS],I,live,in,one,of,these,[MASK],.,[SEP],,,,,,,,,,,,,,,,
4851,882,NH,2,21,P94,11,About 300 people from 60 families live together in our house.,11,house,[CLS],About,300,people,from,60,families,live,together,in,our,[MASK],.,[SEP],,,,,,,,,,,,
4852,887,NH,2,21,P94,16,I like my house and town because living together with a big family is fun.,4,house,[CLS],I,like,my,[MASK],and,town,because,living,together,with,a,big,family,is,fun,.,[SEP],,,,,,,,
4853,1103,NH,3,5,P20,6,She stayed at our house for two weeks as a homestay student.,5,house,[CLS],She,stayed,at,our,[MASK],for,two,weeks,as,a,homestay,student,.,[SEP],,,,,,,,,,,
4854,1139,NH,3,6,P24,17,Now he often comes to our house in Japan.,7,house,[CLS],Now,he,often,comes,to,our,[MASK],in,Japan,.,[SEP],,,,,,,,,,,,,,
4855,1389,NH,3,16,P80,10,Could you tell her to come to my house at two?,9,house,[CLS],Could,you,tell,her,to,come,to,my,[MASK],at,two,?,[SEP],,,,,,,,,,,,
4856,1392,NH,3,16,P80,13,Your house at two.,2,house,[CLS],Your,[MASK],at,two,.,[SEP],,,,,,,,,,,,,,,,,,,
4857,1413,NH,3,17,P86,17,"In 1989, the government put her under house arrest to stop the movement.",9,house,[CLS],In,1989,",",the,government,put,her,under,[MASK],arrest,to,stop,the,movement,.,[SEP],,,,,,,,,
4858,235,NH,1,17,P78,18,"It’s fall in Japan, so it’s spring in Brazil.",5,Japan,[CLS],It,’s,fall,in,[MASK],",",so,it,’s,spring,in,Brazil,.,[SEP],,,,,,,,,,,
4859,282,NH,1,20,P90,2,"Our school is in Midori City, Japan.",8,Japan,[CLS],Our,school,is,in,Midori,City,",",[MASK],.,[SEP],,,,,,,,,,,,,,,
4860,408,NH,1,29,P120,9,But I enjoy my life in Japan with you all.,7,Japan,[CLS],But,I,enjoy,my,life,in,[MASK],with,you,all,.,[SEP],,,,,,,,,,,,,
4861,496,NH,2,4,P10,6,Is it the same in Japan?,6,Japan,[CLS],Is,it,the,same,in,[MASK],?,[SEP],,,,,,,,,,,,,,,,,
4862,504,NH,2,4,P12,14,"In Japan, the school year starts in April.",2,Japan,[CLS],In,[MASK],",",the,school,year,starts,in,April,.,[SEP],,,,,,,,,,,,,,
4863,508,NH,2,4,P12,18,You wrote your message at 4:25 a.m. Japan time.,8,Japan,[CLS],You,wrote,your,message,at,4:25,a.m.,[MASK],time,.,[SEP],,,,,,,,,,,,,,
4864,867,NH,2,20,P92,2,Kyushu is in the southwest of Japan.  ,7,Japan,[CLS],Kyushu,is,in,the,southwest,of,[MASK],.,[SEP],,,,,,,,,,,,,,,,
4865,1048,NH,3,2,P6,5,They were brought from Japan to Europe.,5,Japan,[CLS],They,were,brought,from,[MASK],to,Europe,.,[SEP],,,,,,,,,,,,,,,,
4866,1065,NH,3,2,P10,22,Kawaii  is also used outside Japan now.,6,Japan,[CLS],Kawaii,is,also,used,outside,[MASK],now,.,[SEP],,,,,,,,,,,,,,,,
4867,1070,NH,3,2,P12,27,It makes me proud of Japan.,6,Japan,[CLS],It,makes,me,proud,of,[MASK],.,[SEP],,,,,,,,,,,,,,,,,
4868,1071,NH,3,2,P12,28,I also learned that ukiyo-e was pop culture in Japan during the Edo period.,11,Japan,[CLS],I,also,learned,that,ukiyo,-e,was,pop,culture,in,[MASK],during,the,Edo,period,.,[SEP],,,,,,,,
4869,1096,NH,3,4,P18,5,There are many kinds of yunomi in Japan.,8,Japan,[CLS],There,are,many,kinds,of,yunomi,in,[MASK],.,[SEP],,,,,,,,,,,,,,,
4870,1117,NH,3,5,P20,20,How were the kimonos brought from Japan to Hawaii? ,7,Japan,[CLS],How,were,the,kimonos,brought,from,[MASK],to,Hawaii,?,[SEP],,,,,,,,,,,,,,
4871,1126,NH,3,6,P22,4,I've lived in Japan for a month.,5,Japan,[CLS],I,'ve,lived,in,[MASK],for,a,month,.,[SEP],,,,,,,,,,,,,,,
4872,1129,NH,3,6,P22,7,I'm glad I could finally come to Japan.,9,Japan,[CLS],I,'m,glad,I,could,finally,come,to,[MASK],.,[SEP],,,,,,,,,,,,,,
4873,1139,NH,3,6,P24,17,Now he often comes to our house in Japan.,9,Japan,[CLS],Now,he,often,comes,to,our,house,in,[MASK],.,[SEP],,,,,,,,,,,,,,
4874,1157,NH,3,6,P28,35,That's almost twice the size of Japan.,8,Japan,[CLS],That,'s,almost,twice,the,size,of,[MASK],.,[SEP],,,,,,,,,,,,,,,
4875,1165,NH,3,7,P32,5,"I lived in Japan before, and I have been a big fan of yours since then.",4,Japan,[CLS],I,lived,in,[MASK],before,",",and,I,have,been,a,big,fan,of,yours,since,then,.,[SEP],,,,,,
4876,1322,NH,3,13,P62,22,"After the earthquake hit Japan in 2011, he wondered how to help as a craftsperson.",5,Japan,[CLS],After,the,earthquake,hit,[MASK],in,2011,",",he,wondered,how,to,help,as,a,craftsperson,.,[SEP],,,,,,,
4877,1329,NH,3,13,P64,29,"Millions of people have listened to them at concerts or on TV not only in Japan, but also around the world.",16,Japan,[CLS],Millions,of,people,have,listened,to,them,at,concerts,or,on,TV,not,only,in,[MASK],",",but,also,around,the,world,.,[SEP],
4878,1350,NH,3,15,P72,7,"Yes, especially robots made in Japan.",7,Japan,[CLS],Yes,",",especially,robots,made,in,[MASK],.,[SEP],,,,,,,,,,,,,,,,
4879,1441,NH,3,20,P98,3,"I lived in Japan before, and moved here last year.",4,Japan,[CLS],I,lived,in,[MASK],before,",",and,moved,here,last,year,.,[SEP],,,,,,,,,,,,
4880,1529,NH,3,22,P108,16,"After Michio finished university in Japan, he returned to Alaska.  ",6,Japan,[CLS],After,Michio,finished,university,in,[MASK],",",he,returned,to,Alaska,.,[SEP],,,,,,,,,,,,
4881,925,NH,2,23,P100,4,The blue whale is the largest of all animals.,6,largest,[CLS],The,blue,whale,is,the,[MASK],of,all,animals,.,[SEP],,,,,,,,,,,,,,
4882,1039,NH,3,1,P4,6,"It's the world's second largest country, but its population is only thirty-three million.",7,largest,[CLS],It,'s,the,world,'s,second,[MASK],country,",",but,its,population,is,only,thirty,-,three,million,.,[SEP],,,,,
